STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       1358;19570201;19570228;    5;  6.91;  -1.68;    0.56;   -3.61;    5.05;   8.3;-999;  -9.2;  43.90;    5;   141.4;   26.5;eor
       1358;19570301;19570331;    5;  5.52;   1.36;    4.57;   -1.69;    4.19;  12.6;-999; -11.0; 140.60;    5;    95.2;   17.1;eor
       1358;19570401;19570430;    5;  4.91;   1.67;    5.49;   -1.39;    3.13;  14.9;-999;  -9.0; 167.60;    5;    66.3;   12.0;eor
       1358;19570501;19570531;    5;  5.03;   3.82;    7.75;    0.21;    2.83;  18.4;-999;  -6.4; 212.40;    5;    55.6;   10.7;eor
       1358;19570601;19570630;    5;  4.63;  11.87;   16.67;    7.66;    3.07;  24.4;-999;   0.4; 258.50;    5;    50.4;   14.1;eor
       1358;19570701;19570731;    5;  5.88;  12.26;   16.17;    9.27;    4.45;  30.6;-999;   3.8; 172.50;    5;   305.9;   78.0;eor
       1358;19570801;19570831;    5;  6.16;   9.17;   13.15;    6.39;    4.57;  20.5;-999;   3.2; 159.50;    5;    83.2;   28.0;eor
       1358;19570901;19570930;    5;  6.75;   6.03;    9.22;    3.41;    5.21;  21.3;-999;  -2.3;  99.30;    5;   131.8;   20.4;eor
       1358;19571001;19571031;    5;  5.05;   4.97;    8.38;    2.30;    4.42;  17.3;-999;  -3.0; 132.50;    5;    19.0;    3.6;eor
       1358;19571101;19571130;    5;  6.75;  -0.28;    2.28;   -2.67;    4.85;  12.4;-999; -14.9;  51.60;    5;    69.4;   18.5;eor
       1358;19571201;19571231;    5;  6.16;  -3.49;   -0.89;   -6.41;    5.18;   7.3;-999; -14.4;  69.10;    5;    66.5;    9.3;eor
       1358;19580101;19580131;    5;  6.23;  -4.94;   -2.48;   -7.40;    5.23;   9.3;-999; -14.0;  81.50;    5;   104.0;   18.5;eor
       1358;19580201;19580228;    5;  7.09;  -3.70;   -0.98;   -6.30;    5.90;   7.3;-999; -13.9;  41.70;    5;   140.3;   16.2;eor
       1358;19580301;19580331;    5;  6.61;  -6.58;   -3.39;   -9.00;    4.18;   7.3;-999; -14.4;  95.90;    5;   131.4;   28.9;eor
       1358;19580401;19580430;    5;  6.59;  -1.59;    1.48;   -4.31;    4.48;  10.3;-999; -11.5; 104.90;    5;    91.2;   15.9;eor
       1358;19580501;19580531;    5;  6.03;   8.23;   12.59;    4.42;    4.61;  20.5;-999;  -5.1; 165.10;    5;   116.2;   29.2;eor
       1358;19580601;19580630;    5;  6.12;   8.88;   12.53;    5.66;    4.26;  20.3;-999;   1.8; 148.80;    5;   112.1;   24.1;eor
       1358;19580701;19580731;    5;  5.56;  11.64;   15.90;    8.42;    4.44;  25.4;-999;   3.8; 206.10;    5;   117.2;   38.0;eor
       1358;19580801;19580831;    5;  5.32;  11.61;   15.97;    8.57;    3.95;  23.1;-999;   5.1; 192.70;    5;    58.6;   10.1;eor
       1358;19580901;19580930;    5;  5.09;   9.31;   13.02;    6.42;    4.08;  23.5;-999;   1.2; 173.50;    5;   106.2;   24.3;eor
       1358;19581001;19581031;    5;  6.60;   4.05;    6.66;    1.74;    4.28;  17.7;-999;  -3.9;  82.30;    5;   162.6;   24.3;eor
       1358;19581101;19581130;    5;  6.85;  -0.23;    1.53;   -1.83;    4.08;   6.2;-999;  -7.0;  48.20;    5;    29.3;    6.7;eor
       1358;19581201;19581231;    5;  6.84;  -2.86;   -0.79;   -4.91;    4.92;   6.4;-999; -11.8;  49.10;    5;   110.7;   16.1;eor
       1358;19590101;19590131;    5;  6.75;  -5.26;   -2.77;   -7.68;    5.13;   6.3;-999; -13.8;  42.10;    5;   110.6;   20.8;eor
       1358;19590201;19590228;    5;  3.35;  -1.59;    1.98;   -4.64;    4.19;  11.9;-999; -12.0; 183.20;    5;    42.4;   19.3;eor
       1358;19590301;19590331;    5;  5.05;   1.20;    4.74;   -1.32;    3.74;  12.9;-999;  -9.1; 148.20;    5;    28.5;   10.7;eor
       1358;19590401;19590430;    5;  5.39;   3.40;    7.71;   -0.01;    4.35;  17.2;-999;  -7.4; 171.90;    5;    85.5;   14.4;eor
       1358;19590501;19590531;    5;  5.45;   6.64;   10.42;    3.37;    3.52;  17.3;-999;  -2.0; 197.70;    5;   106.6;   35.5;eor
       1358;19590601;19590630;    5;  5.11;  10.22;   14.66;    6.54;    4.22;  20.9;-999;  -0.6; 237.10;    5;    53.1;   12.8;eor
       1358;19590701;19590731;    5;  5.46;  13.34;   16.79;   10.49;    4.00;  28.2;-999;   5.8; 193.70;    5;    78.6;   23.0;eor
       1358;19590801;19590831;    5;  5.51;  11.55;   15.21;    8.93;    3.87;  21.7;-999;   1.6; 156.60;    5;    98.2;   26.2;eor
       1358;19590901;19590930;    5;  2.78;   8.46;   13.22;    4.99;    3.48;  20.8;-999;  -0.8; 266.10;    5;     2.0;    1.9;eor
       1358;19591001;19591031;    5;  3.54;   4.45;    8.58;    1.44;    4.22;  17.7;-999;  -3.2; 206.40;    5;    79.1;   35.2;eor
       1358;19591101;19591130;    5;  5.87;   0.49;    3.01;   -1.45;    4.33;  13.2;-999;  -4.2;  83.50;    5;    40.0;   16.8;eor
       1358;19591201;19591231;    5;  6.59;  -2.43;   -0.40;   -4.30;    4.92;  10.4;-999; -10.3;  36.40;    5;    77.4;   12.6;eor
       1358;19600101;19600131;    5;  6.92;  -5.21;   -2.75;   -7.16;    4.99;   7.6;-999; -16.9;  42.40;    5;   149.4;   24.1;eor
       1358;19600201;19600229;    5;  6.25;  -5.15;   -2.10;   -7.92;    4.81;  12.1;-999; -16.9;  76.30;    5;    36.0;    6.2;eor
       1358;19600301;19600331;    5;  6.15;  -2.05;    1.09;   -4.19;    4.58;  11.4;-999; -13.5; 105.00;    5;    80.1;   21.4;eor
       1358;19600401;19600430;    5;  5.63;   1.50;    5.37;   -1.24;    4.08;  13.1;-999;  -6.0; 161.80;    5;    95.3;   32.3;eor
       1358;19600501;19600531;    5;  5.46;   6.84;   11.05;    3.72;    3.57;  18.3;-999;  -5.0; 206.90;    5;    74.4;   25.6;eor
       1358;19600601;19600630;    5;  5.44;   9.94;   14.37;    6.69;    4.19;  20.4;-999;   0.8; 201.60;    5;    83.4;   12.9;eor
       1358;19600701;19600731;    5;  6.52;   9.43;   13.49;    6.64;    4.40;  21.4;-999;   0.8; 169.00;    5;    65.3;   18.1;eor
       1358;19600801;19600831;    5;  6.48;  10.50;   14.55;    7.94;    4.45;  23.9;-999;   3.4; 155.80;    5;   133.4;   34.4;eor
       1358;19600901;19600930;    5;  6.00;   7.16;   11.01;    4.74;    3.95;  20.4;-999;  -1.0; 137.30;    5;    32.1;    8.6;eor
       1358;19601001;19601031;    5;  7.18;   3.89;    6.71;    1.91;    4.83;  14.7;-999;  -2.7;  59.50;    5;   202.6;   33.8;eor
       1358;19601101;19601130;    5;  6.83;   0.09;    2.59;   -1.62;    5.13;   9.0;-999;  -8.6;  53.60;    5;    75.1;   13.6;eor
       1358;19601201;19601231;    5;  6.52;  -3.55;   -1.32;   -5.45;    4.44;   4.0;-999; -11.8;  49.90;    5;   100.0;   14.8;eor
       1358;19610101;19610131;    5;  6.08;  -5.32;   -3.11;   -7.51;    5.05;   2.8;-999; -15.9;  72.90;    5;    61.8;    9.6;eor
       1358;19610201;19610228;    5;  5.99;  -0.45;    2.02;   -2.74;    4.95;  12.8;-999;  -8.9;  80.20;    5;   142.8;   19.3;eor
       1358;19610301;19610331;    5;  6.61;   0.42;    3.35;   -1.93;    5.28;  13.7;-999; -10.0; 114.90;    5;   182.8;   32.5;eor
       1358;19610401;19610430;    5;  6.27;   5.79;    9.75;    2.73;    3.79;  18.0;-999;  -3.9; 126.00;    5;   124.9;   29.6;eor
       1358;19610501;19610531;    5;  7.03;   3.88;    7.22;    1.67;    3.85;  15.7;-999;  -1.9;  84.00;    5;   143.3;   21.9;eor
       1358;19610601;19610630;    5;  5.55;  10.53;   15.19;    7.04;    3.53;  24.6;-999;   3.3; 226.50;    5;    85.8;   17.6;eor
       1358;19610701;19610731;    5;  6.32;   8.81;   12.74;    6.24;    4.16;  25.0;-999;   1.0; 151.60;    5;   117.5;   27.5;eor
       1358;19610801;19610831;    5;  6.13;  10.38;   14.01;    7.65;    4.10;  24.1;-999;   2.6; 158.80;    5;    94.5;   17.3;eor
       1358;19610901;19610930;    5;  4.21;  12.36;   16.85;    9.54;    3.65;  24.7;-999;   3.0; 206.60;    5;    29.5;    7.1;eor
       1358;19611001;19611031;    5;  5.74;   5.59;    9.19;    3.29;    4.21;  16.8;-999;  -2.2; 137.00;    5;    56.7;   21.6;eor
       1358;19611101;19611130;    5;  6.53;  -0.33;    2.18;   -2.24;    4.22;  10.2;-999;  -8.0;  46.00;    5;    63.7;   14.7;eor
       1358;19611201;19611231;    5;  5.70;  -5.33;   -2.27;   -8.25;    4.86;   7.5;-999; -20.6;  69.00;    5;    95.7;   17.8;eor
       1358;19620101;19620131;    5;  6.68;  -4.03;   -1.57;   -6.09;    5.38;   7.4;-999; -14.8;  45.80;    5;   124.8;   19.1;eor
       1358;19620201;19620228;    5;  7.33;  -6.70;   -4.35;   -9.10;    4.88;   0.3;-999; -14.8;  29.00;    5;   166.6;   25.9;eor
       1358;19620301;19620331;    5;  6.34;  -6.15;   -2.81;   -8.66;    3.65;   6.0;-999; -16.4; 103.40;    5;   103.7;   13.3;eor
       1358;19620401;19620430;    5;  6.00;   2.88;    6.40;    0.07;    4.66;  19.5;-999;  -6.1; 141.00;    5;   133.7;   19.0;eor
       1358;19620501;19620531;    5;  6.78;   3.19;    6.95;    0.66;    4.56;  15.2;-999;  -6.4; 118.90;    5;   121.3;   17.2;eor
       1358;19620601;19620630;    5;  5.35;   7.81;   12.39;    4.55;    4.12;  23.3;-999;  -4.1; 224.20;    5;    57.9;   16.2;eor
       1358;19620701;19620731;    5;  6.06;   9.35;   13.22;    6.63;    3.90;  25.9;-999;  -0.1; 170.80;    5;   108.8;   13.9;eor
       1358;19620801;19620831;    5;  5.72;  10.78;   15.87;    7.75;    4.42;  24.9;-999;   3.2; 231.50;    5;    51.6;   11.2;eor
       1358;19620901;19620930;    5;  5.29;   7.35;   11.65;    4.34;    4.30;  22.5;-999;   0.0; 169.60;    5;    98.7;   19.7;eor
       1358;19621001;19621031;    5;  4.19;   5.10;    8.94;    2.70;    3.70;  19.8;-999;  -3.9; 166.40;    5;    19.5;    6.7;eor
       1358;19621101;19621130;    5;  7.11;  -2.07;    0.36;   -3.92;    3.71;  12.4;-999; -10.8;  44.30;    5;    43.1;   13.8;eor
       1358;19621201;19621231;    5;  5.84;  -6.76;   -3.89;   -9.01;    4.30;   8.6;-999; -21.4;  80.40;    5;   100.3;   19.0;eor
       1358;19630101;19630131;    5;  6.46; -11.75;   -9.25;  -13.61;    4.31;  -2.0;-999; -20.4;  66.80;    5;    81.6;   14.6;eor
       1358;19630201;19630228;    5;  5.84;  -9.03;   -5.24;  -11.51;    3.58;   3.5;-999; -18.2; 111.60;    5;    22.1;    6.7;eor
       1358;19630301;19630331;    5;  6.82;  -2.41;    0.35;   -4.69;    4.67;   7.9;-999; -13.0; 101.10;    5;    53.7;   11.1;eor
       1358;19630401;19630430;    5;  6.19;   2.59;    6.48;   -0.29;    3.72;  13.1;-999;  -8.3; 144.10;    5;    77.0;   21.5;eor
       1358;19630501;19630531;    5;  5.68;   6.51;   10.48;    3.45;    3.49;  17.2;-999;  -2.1; 163.20;    5;   124.3;   45.8;eor
       1358;19630601;19630630;    5;  6.09;  10.01;   14.74;    6.47;    4.27;  23.5;-999;  -0.2; 196.30;    5;   146.5;   29.8;eor
       1358;19630701;19630731;    5;  5.19;  12.58;   17.63;    9.47;    3.39;  25.4;-999;   4.3; 240.40;    5;    75.3;   23.4;eor
       1358;19630801;19630831;    5;  5.87;  10.77;   15.33;    7.51;    4.44;  25.3;-999;   3.4; 184.80;    5;    78.0;   12.7;eor
       1358;19630901;19630930;    5;  5.83;   9.05;   13.05;    6.62;    3.87;  21.0;-999;  -1.0; 141.40;    5;   119.3;   28.8;eor
       1358;19631001;19631031;    5;  5.46;   3.45;    7.05;    1.04;    4.84;  14.9;-999;  -2.4; 135.40;    5;    41.2;   11.2;eor
       1358;19631101;19631130;    5;  7.01;   2.18;    4.95;   -0.10;    5.53;  15.2;-999;  -5.4;  52.60;    5;    92.3;   11.6;eor
       1358;19631201;19631231;    5;  3.95;  -6.65;   -3.29;   -9.66;    4.09;  13.2;-999; -17.3; 128.30;    5;    18.3;    5.4;eor
       1358;19640101;19640131;    5;  4.85;  -4.53;   -1.41;   -7.15;    4.06;  10.4;-999; -14.6; 113.20;    5;    50.1;   16.0;eor
       1358;19640201;19640229;    5;  5.70;  -4.81;   -1.57;   -7.77;    4.74;  11.4;-999; -16.8; 103.80;    5;   100.8;   30.6;eor
       1358;19640301;19640331;    5;  5.61;  -5.09;   -2.18;   -7.26;    3.43;   4.6;-999; -16.4; 127.00;    5;    38.4;   10.6;eor
       1358;19640401;19640430;    5;  6.43;   2.93;    6.75;    0.20;    4.18;  16.3;-999;  -6.0; 144.20;    5;    69.0;   11.8;eor
       1358;19640501;19640531;    5;  5.75;   7.72;   12.37;    3.99;    3.67;  22.6;-999;  -1.8; 209.60;    5;    89.1;   20.8;eor
       1358;19640601;19640630;    5;  5.15;  12.22;   17.35;    8.43;    3.33;  25.1;-999;  -0.2; 252.30;    5;    52.1;   14.0;eor
       1358;19640701;19640731;    5;  4.85;  12.61;   17.78;    8.83;    3.18;  26.7;-999;   1.9; 234.90;    5;    34.0;   10.9;eor
       1358;19640801;19640831;    5;  5.83;  10.15;   14.35;    7.02;    3.79;  26.1;-999;   2.0; 150.10;    5;   121.9;   33.7;eor
       1358;19640901;19640930;    5;  4.97;   8.40;   12.65;    5.17;    4.24;  21.8;-999;  -1.0; 183.90;    5;    63.1;   10.6;eor
       1358;19641001;19641031;    5;  6.25;   1.92;    4.61;    0.00;    4.46;  15.0;-999;  -4.0;  98.30;    5;   121.1;   28.6;eor
       1358;19641101;19641130;    5;  6.49;  -0.78;    1.72;   -2.69;    4.67;   7.6;-999;  -6.9;  56.70;    5;   119.0;   14.8;eor
       1358;19641201;19641231;    5;  6.57;  -4.06;   -1.93;   -6.19;    4.46;   6.4;-999; -13.0;  61.70;    5;    79.0;   14.3;eor
       1358;19650101;19650131;    5;  7.59;  -4.15;   -2.35;   -5.77;    4.50;   3.5;-999; -11.3;  19.00;    5;   159.7;   21.1;eor
       1358;19650201;19650228;    5;  7.44;  -8.41;   -6.16;  -10.56;    4.60;  -3.2;-999; -15.5;  31.30;    5;   193.6;   20.5;eor
       1358;19650301;19650331;    5;  6.04;  -3.18;    0.17;   -5.75;    4.22;   8.2;-999; -14.8; 117.00;    5;   100.9;   17.5;eor
       1358;19650401;19650430;    5;  6.54;   0.76;    3.69;   -1.34;    4.19;  11.5;-999;  -4.7; 113.50;    5;   163.8;   43.3;eor
       1358;19650501;19650531;    5;  6.37;   4.55;    7.78;    1.84;    4.69;  18.3;-999;  -3.0; 140.50;    5;   225.2;   29.4;eor
       1358;19650601;19650630;    5;  6.18;   9.96;   14.15;    6.56;    4.10;  23.5;-999;   0.6; 191.40;    5;   145.0;   24.8;eor
       1358;19650701;19650731;    5;  6.78;   9.48;   13.51;    6.63;    4.66;  25.8;-999;   1.8; 139.90;    5;   158.4;   55.2;eor
       1358;19650801;19650831;    5;  5.34;   9.74;   14.15;    6.79;    3.74;  25.1;-999;   1.9; 192.60;    5;    28.6;    8.5;eor
       1358;19650901;19650930;    5;  5.71;   8.06;   11.74;    5.33;    4.36;  18.3;-999;   1.4; 159.50;    5;   129.8;   40.7;eor
       1358;19651001;19651031;    5;  4.34;   5.22;    9.19;    2.44;    4.45;  18.8;-999;  -3.1; 209.60;    5;    17.8;   12.4;eor
       1358;19651101;19651130;    5;  6.81;  -3.80;   -0.77;   -6.21;    4.95;  15.4;-999; -14.4;  50.20;    5;   151.5;   23.3;eor
       1358;19651201;19651231;    5;  7.77;  -3.36;   -1.21;   -5.26;    5.94;   4.7;-999; -10.1;  10.00;    5;   212.7;   22.7;eor
       1358;19660101;19660131;    5;  6.43;  -7.75;   -5.02;  -10.25;    4.55;   5.4;-999; -19.0;  64.00;    5;    87.2;   19.9;eor
       1358;19660201;19660228;    5;  7.24;  -0.11;    2.40;   -2.10;    5.46;  10.6;-999;  -8.0;  35.50;    5;    85.3;   21.0;eor
       1358;19660301;19660331;    5;  7.16;  -3.20;   -0.80;   -5.32;    5.24;   7.0;-999; -10.6;  65.90;    5;   204.8;   28.5;eor
       1358;19660401;19660430;    5;  6.33;   4.00;    7.80;    1.29;    4.08;  14.2;-999;  -3.7; 146.40;    5;    65.1;   18.6;eor
       1358;19660501;19660531;    5;  5.32;   7.35;   11.30;    3.95;    4.49;  20.4;-999;  -1.6; 213.50;    5;   108.8;   33.3;eor
       1358;19660601;19660630;    5;  5.83;  11.28;   15.60;    7.87;    4.14;  23.2;-999;   0.7; 197.90;    5;   202.2;   89.4;eor
       1358;19660701;19660731;    5;  6.82;  10.08;   14.05;    7.17;    4.40;  21.0;-999;   2.8; 143.20;    5;    99.2;   12.4;eor
       1358;19660801;19660831;    5;  5.96;  10.05;   14.02;    7.37;    4.74;  27.0;-999;   2.1; 163.10;    5;   118.8;   25.0;eor
       1358;19660901;19660930;    5;  6.19;   7.92;   11.76;    5.01;    4.54;  20.8;-999;   1.0; 145.90;    5;    72.5;   29.3;eor
       1358;19661001;19661031;    5;  6.36;   7.14;   10.28;    5.15;    4.46;  21.3;-999;  -9.2; 114.20;    5;    85.1;   25.8;eor
       1358;19661101;19661130;    5;  6.93;  -2.24;    0.17;   -4.62;    4.46;  14.8;-999;  -9.2;  47.80;    5;    68.3;   19.9;eor
       1358;19661201;19661231;    5;  7.45;  -4.41;   -2.38;   -6.40;    5.55;   0.5;-999; -10.9;  28.00;    5;   174.4;   30.6;eor
       1358;19670101;19670131;    5;  6.42;  -4.88;   -2.74;   -6.85;    5.17;   8.6;-999; -16.0;  64.10;    5;   112.0;   20.7;eor
       1358;19670201;19670228;    5;  -999;  -3.74;   -0.36;   -6.22;    5.95;   7.4;  55.0; -14.8;  89.30;    5;    96.8;   15.0;eor
       1358;19670301;19670331;    5;  6.65;  -1.07;    1.92;   -3.17;    6.04;   9.6;  33.0;  -6.6; 104.10;    5;   186.6;   39.5;eor
       1358;19670401;19670430;    5;  6.42;   0.29;    4.12;   -2.41;    4.38;  13.4;-999;  -8.0; 134.90;    5;    70.9;   10.8;eor
       1358;19670501;19670531;    5;  5.86;   7.12;   11.70;    3.73;    4.11;  20.5;-999;  -3.0; 210.30;    5;   116.7;   26.8;eor
       1358;19670601;19670630;    5;  5.98;   9.23;   13.72;    6.05;    3.80;  26.8;-999;  -0.7; 183.40;    5;   118.2;   25.1;eor
       1358;19670701;19670731;    5;  4.58;  13.74;   18.66;   10.02;    3.38;  24.7;-999;   4.1; 250.10;    5;   131.4;   27.4;eor
       1358;19670801;19670831;    5;  5.74;  11.35;   15.87;    8.29;    3.39;  25.8;-999;   3.8; 179.50;    5;    92.7;   42.0;eor
       1358;19670901;19670930;    5;  6.46;   8.87;   12.36;    6.53;    4.02;  22.0;-999;   2.4; 101.90;    5;   151.7;   20.5;eor
       1358;19671001;19671031;    5;  6.35;   6.76;   10.15;    4.28;    5.65;  16.6;  48.0;  -3.7; 127.10;    5;    50.3;    8.8;eor
       1358;19671101;19671130;    5;  5.93;   0.00;    3.13;   -2.57;    4.86;  10.6;-999;  -7.9;  86.50;    5;    29.3;    4.0;eor
       1358;19671201;19671231;    5;  7.17;  -5.13;   -2.71;   -7.30;    5.06;   6.0;-999; -15.5;  36.90;    5;   183.5;   36.8;eor
       1358;19680101;19680131;    5;  7.05;  -7.10;   -4.19;   -9.33;    5.37;   6.2;-999; -20.4;  44.40;    5;   135.0;   35.7;eor
       1358;19680201;19680229;    5;  6.92;  -4.43;   -1.37;   -6.49;    4.10;   6.1;-999; -11.5;  75.10;    5;    47.6;    9.7;eor
       1358;19680301;19680331;    5;  6.42;  -1.65;    1.66;   -4.28;    4.95;  16.2;-999; -12.1; 118.90;    5;    97.2;   22.0;eor
       1358;19680401;19680430;    5;  4.97;   3.01;    7.70;   -0.18;    3.45;  22.4;-999;  -8.4; 212.10;    5;    70.0;   19.7;eor
       1358;19680501;19680531;    5;  6.60;   5.05;    9.44;    1.91;    3.81;  18.0;-999;  -2.8; 155.20;    5;    80.7;   21.3;eor
       1358;19680601;19680630;    5;  6.18;  10.34;   14.82;    7.08;    3.97;  22.0;-999;   0.3; 183.80;    5;   112.8;   19.9;eor
       1358;19680701;19680731;    5;  5.71;  10.57;   14.83;    7.35;    3.69;  22.8;-999;   1.7; 215.70;    5;   135.5;   42.0;eor
       1358;19680801;19680831;    5;  6.65;  10.76;   14.54;    8.14;    4.11;  20.0;-999;   2.0; 135.60;    5;   126.7;   34.3;eor
       1358;19680901;19680930;    5;  6.46;   8.06;   11.38;    5.92;    4.62;  17.4;-999;  -0.4; 113.00;    5;   129.1;   28.5;eor
       1358;19681001;19681031;    5;  6.14;   5.92;    8.72;    3.59;    4.84;  15.6;-999;  -3.3; 127.50;    5;   109.8;   25.5;eor
       1358;19681101;19681130;    5;  6.60;   0.56;    3.16;   -1.62;    3.74;  16.8;-999; -12.2;  57.90;    5;    70.8;   22.6;eor
       1358;19681201;19681231;    5;  -999;  -5.64;   -3.00;   -7.93;    4.51;   7.4;-999; -14.9; 109.20;    5;    59.7;   15.9;eor
       1358;19690101;19690131;    5;  -999;  -2.94;   -0.73;   -5.34;    4.51;   4.5;-999; -13.3;  77.10;    5;    68.7;   20.3;eor
       1358;19690201;19690228;    5;  6.97;  -7.63;   -5.11;   -9.96;    4.22;   2.7;-999; -16.6;  71.90;    5;    51.6;   19.6;eor
       1358;19690301;19690331;    5;  6.43;  -4.76;   -1.84;   -7.23;    4.61;   6.5;-999; -11.7; 103.30;    5;    77.6;   10.9;eor
       1358;19690401;19690430;    5;  -999;   0.76;    3.78;   -2.17;    4.69;  15.8;-999;  -8.3; 137.60;    5;   120.8;   18.8;eor
       1358;19690501;19690531;    5;  6.35;   8.32;   13.66;    4.31;    4.28;  25.3;-999;  -2.4; 198.40;    5;    51.0;   10.2;eor
       1358;19690601;19690630;    5;  6.06;   9.08;   12.81;    5.97;    3.83;  21.7;-999;   0.2; 178.90;    5;   141.9;   36.2;eor
       1358;19690701;19690731;    5;  -999;  13.04;   17.71;    9.20;    3.75;  25.1;-999;   1.8; 238.90;    5;    91.0;   24.7;eor
       1358;19690801;19690831;    5;  5.56;  10.66;   14.37;    7.87;    4.34;  21.7;-999;   2.9; 166.90;    5;    91.2;   16.0;eor
       1358;19690901;19690930;    5;  4.97;   8.77;   12.92;    5.50;    3.94;  18.3;-999;  -1.0; 181.70;    5;    48.8;   14.4;eor
       1358;19691001;19691031;    5;  -999;   7.28;   10.50;    4.21;    4.61;  19.7;-999;  -2.6; 169.90;    5;    62.4;   12.3;eor
       1358;19691101;19691130;    5;  7.18;  -0.71;    1.82;   -2.81;    5.97;   8.3;  45.0; -12.2;  70.20;    5;   110.6;   25.2;eor
       1358;19691201;19691231;    5;  6.79;  -8.38;   -5.88;  -10.73;    4.17;   0.3;-999; -16.0;  52.40;    5;    60.7;   15.6;eor
       1358;19700101;19700131;    5;  6.67;  -5.56;   -2.64;   -7.83;    4.65;   7.7;-999; -14.6;  64.40;    5;    44.6;   12.1;eor
       1358;19700201;19700228;    5;  7.29;  -6.95;   -4.54;   -9.25;    5.48;  -0.1;  40.0; -16.2;  41.20;    5;   155.8;   24.3;eor
       1358;19700301;19700331;    5;  7.01;  -4.92;   -2.35;   -7.18;    5.01;   2.4;-999; -13.6;  68.10;    5;   107.7;   13.9;eor
       1358;19700401;19700430;    5;  7.30;  -1.13;    1.50;   -3.02;    5.35;  10.6;-999;  -9.2;  74.90;    5;   139.0;   17.7;eor
       1358;19700501;19700531;    5;  6.58;   4.39;    8.00;    1.78;    4.37;  15.7;-999;  -6.2; 125.40;    5;   143.9;   21.2;eor
       1358;19700601;19700630;    5;  5.32;  10.95;   15.17;    7.77;    3.68;  22.0;-999;  -1.8; 209.80;    5;   135.6;   45.3;eor
       1358;19700701;19700731;    5;  5.99;  10.47;   15.14;    7.31;    4.55;  22.3;-999;   2.7; 197.50;    5;   110.2;   15.3;eor
       1358;19700801;19700831;    5;  5.75;  11.47;   15.49;    8.91;    3.16;  22.2;-999;   3.3; 166.40;    5;   142.8;   45.2;eor
       1358;19700901;19700930;    5;  5.18;   8.26;   12.54;    4.98;    4.85;  20.5;-999;  -0.7; 177.30;    5;    47.2;   11.5;eor
       1358;19701001;19701031;    5;  6.58;   3.94;    6.78;    1.40;    5.58;  18.3;-999;  -4.9;  96.00;    5;   142.9;   21.4;eor
       1358;19701101;19701130;    5;  6.45;   1.41;    3.86;   -0.69;    5.86;  14.3;-999;  -6.2;  68.70;    5;    79.8;   14.9;eor
       1358;19701201;19701231;    5;  7.24;  -4.62;   -2.43;   -6.75;    5.03;   6.6;-999; -13.9;  51.10;    5;   102.3;   14.3;eor
       1358;19710101;19710131;    5;  5.20;  -3.53;   -1.10;   -6.32;    5.29;   7.7;-999; -18.4; 118.70;    5;    42.7;   12.4;eor
       1358;19710201;19710228;    5;  7.27;  -5.06;   -2.60;   -7.21;    5.43;   4.7;-999; -17.7;  38.70;    5;    84.0;   16.4;eor
       1358;19710301;19710331;    5;  7.13;  -5.17;   -2.06;   -7.76;    4.54;  10.0;-999; -20.5; 103.60;    5;    45.3;    7.5;eor
       1358;19710401;19710430;    5;  5.82;   2.67;    7.07;   -0.38;    4.30;  14.6;-999;  -5.7; 190.30;    5;    37.8;    6.8;eor
       1358;19710501;19710531;    5;  5.99;   8.44;   12.29;    5.53;    3.76;  24.2;-999;  -5.4; 165.00;    5;   164.5;   48.6;eor
       1358;19710601;19710630;    5;  7.01;   7.86;   11.76;    5.42;    4.51;  19.0;-999;   0.2; 107.60;    5;   176.1;   16.9;eor
       1358;19710701;19710731;    5;  4.26;  12.75;   17.29;    9.17;    3.58;  25.4;-999;   2.0; 288.30;    5;    24.3;   11.3;eor
       1358;19710801;19710831;    5;  5.21;  13.20;   18.59;    9.37;    4.34;  25.9;-999;   4.5; 232.70;    5;    99.8;   29.5;eor
       1358;19710901;19710930;    5;  5.67;   6.34;   10.17;    3.85;    3.91;  20.9;-999;  -1.6; 164.70;    5;    65.9;    9.3;eor
       1358;19711001;19711031;    5;  4.21;   4.38;    8.48;    1.35;    4.94;  18.9;-999;  -6.1; 193.80;    5;    38.4;   18.0;eor
       1358;19711101;19711130;    5;  7.05;  -2.28;   -0.07;   -4.18;    5.42;   9.2;-999; -12.1;  45.70;    5;   108.0;   34.8;eor
       1358;19711201;19711231;    5;  6.99;  -1.08;    0.95;   -3.21;    5.23;   9.3;-999; -11.5;  53.50;    5;   109.5;   19.5;eor
       1358;19720101;19720131;    5;  6.53;  -6.83;   -3.84;   -9.34;    4.21;   4.9;-999; -19.5;  75.80;    5;    25.8;    4.9;eor
       1358;19720201;19720229;    5;  6.63;  -1.93;    0.76;   -4.58;    4.07;   8.0;-999; -13.1;  66.20;    5;    15.1;    3.7;eor
       1358;19720301;19720331;    5;  5.37;   0.02;    3.58;   -3.02;    4.59;  11.6;-999; -15.1; 161.00;    5;    41.2;   18.5;eor
       1358;19720401;19720430;    5;  7.11;   0.51;    3.37;   -1.96;    4.38;  12.0;-999; -11.0;  76.40;    5;    99.7;   14.8;eor
